movie_id,country_iso_code
4442,CZ
4442,GB
4442,US
4464,US
4476,US
4477,US
4512,CA
4512,GB
4512,US
4513,NZ
4513,US
4515,US
4517,GB
4518,US
4523,US
4547,US
4551,US
4553,US
4553,ES
4566,US
4584,GB
4584,US
4597,US
4599,US
4614,US
4638,GB
4723,DE
4723,US
4723,FR
4806,US
4824,US
4836,GB
4858,US
4858,AU
4911,DE
4911,GB
4911,US
4912,US
4922,US
4929,US
4942,DE
4942,US
4944,US
4944,GB
4944,FR
4951,US
4958,US
4959,DE
4959,GB
4959,US
4964,US
4967,US
4970,US
4982,GB
4982,US
4995,US
4997,CA
4997,US
5038,US
5038,ES
5123,US
5125,US
5137,GB
5137,US
5172,US
5174,US
5175,US
5176,US
5236,US
5255,US
5279,DE
5279,GB
5279,US
5393,DE
5393,US
5491,US
5503,US
5550,US
5551,US
5559,US
5689,US
5722,US
5723,IE
5769,GB
5780,US
5820,US
5822,US
5852,US
5854,US
5876,US
5902,GB
5902,US
5915,US
5925,US
5955,US
5966,US
6023,US
6038,HK
6038,US
6068,US
6073,MX
6073,US
6114,US
6116,GB
6171,US
6278,IE
6278,GB
6278,US
6282,US
6415,US
6435,US
6439,US
6439,ZA
6466,CA
6466,IT
6466,US
6477,US
6479,US
6488,US
6519,US
6520,US
6538,US
6552,US
6557,US
6575,US
6615,US
6639,US
6687,DE
6687,ES
6687,GB
6687,LT
6795,US
6877,US
6947,US
6950,US
6957,US
6961,US
6963,DE
6963,US
6964,US
6972,AU
6972,US
6972,GB
6973,US
6977,US
6978,US
7191,US
7214,DE
7214,US
7220,DE
7220,US
7278,US
7288,DE
7288,US
7299,US
7303,US
7304,DE
7304,US
7305,US
7326,US
7341,US
7345,US
7350,US
7364,DE
7364,ES
7364,GB
7364,US
7443,GB
7445,US
7446,US
7446,GB
7446,DE
7450,US
7451,US
7453,US
7459,AU
7459,DE
7459,US
7461,US
7484,US
7485,US
7501,US
7510,US
7512,US
7516,FR
7516,GB
7516,US
7518,US
7552,US
7553,US
7735,DE
7737,AU
7737,FR
7737,DE
7737,GB
7737,US
7859,US
7870,US
7873,US
7874,US
7913,IN
7942,GB
7978,US
7979,CN
7979,US
7980,GB
7980,NZ
7980,US
8007,US
8009,GB
8009,US
8011,CA
8011,FR
8011,GB
8012,US
8046,US
8051,US
8053,US
8053,FR
8054,CA
8054,FR
8054,GB
8055,DE
8055,US
8065,US
8068,US
8069,US
8077,GB
8077,US
8078,US
8080,DE
8080,GB
8080,US
8090,US
8095,GB
8095,US
8095,CH
8141,US
8193,US
8195,FR
8195,GB
8195,US
8197,US
8198,US
8202,US
8204,US
8224,US
8247,CA
8247,US
8265,FR
8271,US
8273,US
8285,US
8291,US
8292,US
8321,GB
8321,US
8328,US
8329,ES
8337,US
8338,BR
8338,CA
8338,JP
8346,CA
8346,US
8355,US
8358,US
8363,US
8367,US
8373,US
8374,CA
8374,US
8386,US
8408,US
8408,JP
8409,DE
8409,US
8413,GB
8413,US
8427,US
8452,US
8456,US
8461,AT
8461,FR
8461,DE
8461,IT
8461,GB
8461,US
8467,US
8469,US
8470,US
8487,US
8488,US
8489,US
8536,GB
8536,US
8584,HK
8584,US
8587,US
8592,US
8618,GB
8619,US
8643,US
8645,US
8645,IN
8645,FR
8656,US
8665,CA
8665,DE
8665,GB
8665,US
8676,US
8681,FR
8681,GB
8681,US
8688,CA
8688,US
8698,CZ
8698,DE
8698,GB
8698,US
8699,US
8741,CA
8741,US
8780,US
8810,AU
8814,CZ
8814,DE
8814,GB
8814,US
8818,US
8818,HU
8831,JP
8831,US
8834,US
8835,US
8836,CA
8836,US
8839,US
8840,US
8842,DE
8842,US
8843,DE
8843,US
8848,AU
8848,GB
8848,US
8849,GB
8849,US
8850,US
8854,US
8859,US
8870,AU
8870,US
8871,DE
8871,US
8872,US
8874,US
8885,IL
8885,FR
8885,DE
8909,DE
8909,US
8913,US
8914,AU
8914,US
8916,US
8920,US
8922,DE
8922,US
8944,US
8952,US
8960,US
8961,US
8963,US
8966,US
8967,US
8968,US
8970,US
8975,US
8976,US
8978,US
8978,FR
8984,US
8988,US
8998,US
8999,GB
8999,US
9003,GB
9007,US
9008,US
9009,US
9012,US
9013,US
9016,US
9021,US
9023,US
9029,US
9030,US
9032,US
9036,US
9042,DE
9042,US
9053,DE
9053,GB
9053,US
9067,US
9072,US
9075,NL
9075,DE
9075,GB
9087,US
9093,GB
9093,US
9095,US
9100,US
9208,US
9257,US
9266,DE
9266,US
9268,CA
9268,US
9271,US
9273,US
9276,US
9277,US
9279,US
9280,CH
9280,FR
9281,US
9285,US
9286,CA
9286,DE
9286,US
9289,US
9290,AU
9290,US
9291,US
9292,US
9294,US
9297,US
9303,US
9306,US
9310,US
9312,US
9315,US
9327,US
9331,US
9334,US
9334,DE
9334,BE
9335,FR
9335,US
9336,US
9339,US
9341,US
9341,CA
9341,DE
9342,US
9344,US
9348,US
9350,FR
9350,IT
9350,US
9352,US
9353,US
9355,AU
9357,US
9358,US
9360,BR
9360,PE
9360,US
9361,US
9362,US
9366,US
9367,MX
9367,US
9372,US
9374,US
9381,FR
9381,GB
9383,DE
9383,US
9384,US
9387,US
9388,US
9389,FR
9389,GB
9389,LU
9390,US
9398,DE
9398,US
9400,US
9408,US
9414,US
9422,US
9424,AU
9424,US
9425,US
9427,GB
9428,US
9429,US
9430,US
9437,US
9443,GB
9444,US
9447,AU
9448,US
9452,US
9454,US
9455,US
9457,CA
9457,US
9459,US
9464,US
9469,US
9471,US
9472,DE
9472,US
9476,US
9481,US
9486,FR
9486,GB
9487,US
9488,US
9489,US
9490,US
9493,US
9495,US
9502,US
9504,US
9509,GB
9509,US
9515,DE
9515,US
9516,US
9531,GB
9531,US
9532,US
9533,DE
9533,US
9535,AU
9535,US
9541,US
9543,US
9544,DE
9544,LU
9544,GB
9544,US
9548,US
9549,US
9552,US
9557,DE
9557,US
9562,US
9563,US
9566,US
9567,US
9570,US
9571,US
9573,US
9574,US
9576,US
9582,US
9593,US
9594,US
9598,AU
9598,US
9600,DE
9600,US
9607,GB
9607,US
9610,US
9614,US
9615,JP
9615,US
9616,DE
9616,US
9618,US
9619,US
9620,CA
9620,US
9621,US
9624,US
9626,NL
9626,US
9631,DE
9631,US
9637,US
9641,US
9645,AU
9645,US
9654,GB
9654,US
9655,US
9656,CA
9656,US
9659,AU
9662,FR
9662,BE
9662,CA
9662,GB
9664,GB
9664,US
9665,US
9667,DE
9667,US
9671,AU
9672,US
9675,US
9676,FR
9676,DE
9676,US
9679,US
9682,US
9685,US
9691,FR
9691,US
9693,GB
9693,US
9697,US
9700,US
9701,US
9703,GB
9703,IT
9703,FR
9703,TN
9705,AU
9705,US
9718,US
9725,US
9726,US
9728,US
9730,US
